"name","owner","creation","modified","modified_by","docstatus","idx","item_code","uom","packing_unit","item_name","price_list","buying","selling","currency","price_list_rate","valid_from","lead_time_days","doctype"
"12j9liken6","Administrator","2026-05-11 23:53:05.992256","2026-05-11 23:53:05.992256","Administrator","0","0","3150-32393.1","Nos","0","58Liner-PE - 32/39 48# (working with cup size of 48,50)","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"12ksk58k55","Administrator","2026-05-11 23:53:06.027326","2026-05-11 23:53:06.027326","Administrator","0","0","3150-36443.1","Nos","0","58Liner-PE - 36/44 52# (working with cup size of 52,54)","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"12kjc2kgrl","Administrator","2026-05-11 23:53:06.056321","2026-05-11 23:53:06.056321","Administrator","0","0","3150-36483.1","Nos","0","58Liner-PE - 36/48 56# (working with cup size of 56,58,60)","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"12koda36ue","Administrator","2026-05-11 23:53:06.083532","2026-05-11 23:53:06.083532","Administrator","0","0","3150-36523.1","Nos","0","58Liner-PE - 36/52 62# (working with cup size of 62,64,66)","Standard Selling","0","1","AMD","40000.0","2026-05-11","0","Item Price"
"12lq705cp2","Administrator","2026-05-11 23:53:06.112422","2026-05-11 23:53:06.112422","Administrator","0","0","T040140G","Nos","0","GENTAFIX 1 with antibiotic","Standard Selling","0","1","AMD","25000.0","2026-05-11","0","Item Price"
"12lvd6qsoj","Administrator","2026-05-11 23:53:06.138901","2026-05-11 23:53:06.138901","Administrator","0","0","T040140","Nos","0","CEMFIX 1 without antibiotic","Standard Selling","0","1","AMD","23000.0","2026-05-11","0","Item Price"
"12le0rnlgt","Administrator","2026-05-11 23:53:06.170160","2026-05-11 23:53:06.170160","Administrator","0","0","T804405","Nos","0","Ceraform Granules 3x3x3mm 10cc","Standard Selling","0","1","AMD","80000.0","2026-05-11","0","Item Price"
"12mkgn8afl","Administrator","2026-05-11 23:53:06.200133","2026-05-11 23:53:06.200133","Administrator","0","0","4209.1140","Nos","0","Long PFNA right 11*400mm Ti","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"12mcmff55v","Administrator","2026-05-11 23:53:06.236081","2026-05-11 23:53:06.236081","Administrator","0","0","4114.3534","Nos","0","3.5mm Lockable Screw 3.5*34mm S.S","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"12mqqqa7g9","Administrator","2026-05-11 23:53:06.259042","2026-05-11 23:53:06.259042","Administrator","0","0","2201.3560","Nos","0","ZM Locking screw 3.5mm, 60mm Ti","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"12mq033m4k","Administrator","2026-05-11 23:53:06.291774","2026-05-11 23:53:06.291774","Administrator","0","0","2201.3570","Nos","0","ZM Locking screw 3.5mm, 70mm Ti","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"12ndee8799","Administrator","2026-05-11 23:53:06.338342","2026-05-11 23:53:06.338342","Administrator","0","0","1113.0306","Nos","0","LC‐DCP Femoral Plate 6h S.S","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"12ng322urk","Administrator","2026-05-11 23:53:06.378454","2026-05-11 23:53:06.378454","Administrator","0","0","1113.0212","Nos","0","LC‐DCP for Tibia plate 12h S.S","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"12oshcg4li","Administrator","2026-05-11 23:53:06.424025","2026-05-11 23:53:06.424025","Administrator","0","0","1113.0214","Nos","0","LC‐DCP for Tibia plate 14h S.S","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"12p7vinodb","Administrator","2026-05-11 23:53:06.503702","2026-05-11 23:53:06.503702","Administrator","0","0","30248.2.0.250","Nos","0","ZM K-wire, 2.0/250mm SS","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"12pesn6plt","Administrator","2026-05-11 23:53:06.579166","2026-05-11 23:53:06.579166","Administrator","0","0","54588E","Nos","0","GKS PRIME FLEX: PS UHMWPE Insert, Size 7-10 / B-C - 09mm E","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"12qmnicnd2","Administrator","2026-05-11 23:53:06.612493","2026-05-11 23:53:06.612493","Administrator","0","0","54589E","Nos","0","GKS PRIME FLEX: PS UHMWPE Insert, Size 7-10 / B-C - 11mm E","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"12qp62ir6b","Administrator","2026-05-11 23:53:06.641082","2026-05-11 23:53:06.641082","Administrator","0","0","3010051012","Nos","0","Proximal Medial Tibial T-Locking Plate 12 H Left","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"12q0k85ftp","Administrator","2026-05-11 23:53:06.670586","2026-05-11 23:53:06.670586","Administrator","0","0","3010052012","Nos","0","Proximal Medial Tibial T-Locking Plate 12 H Right","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"12ri6d0ohd","Administrator","2026-05-11 23:53:06.710631","2026-05-11 23:53:06.710631","Administrator","0","0","3010262013","Nos","0","Distal Lateral Tibial Locking Plate RIGHT 13holes","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"12rn1qo22o","Administrator","2026-05-11 23:53:06.739114","2026-05-11 23:53:06.739114","Administrator","0","0","3010460004","Nos","0","Proximal Humeral Locking Plate, 4 Holes","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"12rvq6u7b7","Administrator","2026-05-11 23:53:06.768570","2026-05-11 23:53:06.768570","Administrator","0","0","3010460005","Nos","0","Proximal Humeral Locking Plate, 5 Holes","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"12sltcaum8","Administrator","2026-05-11 23:53:06.806431","2026-05-11 23:53:06.806431","Administrator","0","0","3010460006","Nos","0","Proximal Humeral Locking Plate, 6 Holes","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"12scni00j7","Administrator","2026-05-11 23:53:06.833713","2026-05-11 23:53:06.833713","Administrator","0","0","3010460007","Nos","0","Proximal Humeral Locking Plate, 7 Holes","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"12s5nm4rkt","Administrator","2026-05-11 23:53:06.859412","2026-05-11 23:53:06.859412","Administrator","0","0","3010460008","Nos","0","Proximal Humeral Locking Plate, 8 Holes","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"12s0f18h64","Administrator","2026-05-11 23:53:06.885506","2026-05-11 23:53:06.885506","Administrator","0","0","3010460009","Nos","0","Proximal Humeral Locking Plate, 9 Holes","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"12tnh2tb1m","Administrator","2026-05-11 23:53:06.929095","2026-05-11 23:53:06.929095","Administrator","0","0","3010040007","Nos","0","Narrow Limited Contact Locking Plate, 7 Holes","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"12ttan3n67","Administrator","2026-05-11 23:53:06.961807","2026-05-11 23:53:06.961807","Administrator","0","0","3010040009","Nos","0","Narrow Limited Contact Locking Plate, 9 Holes","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"12uqu9juit","Administrator","2026-05-11 23:53:07.027650","2026-05-11 23:53:07.027650","Administrator","0","0","3010040011","Nos","0","Narrow Limited Contact Locking Plate, 11 Holes","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"12ufci90nq","Administrator","2026-05-11 23:53:07.077184","2026-05-11 23:53:07.077184","Administrator","0","0","3010040013","Nos","0","Narrow Limited Contact Locking Plate, 13 Holes","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"12vrjue6gd","Administrator","2026-05-11 23:53:07.130641","2026-05-11 23:53:07.130641","Administrator","0","0","3010040015","Nos","0","Narrow Limited Contact Locking Plate, 15 Holes","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"12vgspbm2u","Administrator","2026-05-11 23:53:07.160485","2026-05-11 23:53:07.160485","Administrator","0","0","3245070000","Nos","0","GSSⅢ Locking Nut(5.5/6.0mm system), Φ9.4mm","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
